Year,Month,Day,Hour,Minute,Cloud Type,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Precipitable Water,Wind Direction,Wind Speed,Fill Flag,Clearsky DHI,Clearsky DNI,Clearsky GHI,Latitude,Longitude
2014,9,28,12,0,3,13.5,1.6,21,79.3,-57.45,8.37,189,2.3,0,0,0,0,34.0,-85.0
2014,10,28,12,0,3,13.5,4.8,14,79.3,-57.45,4.43,189,2.3,0,0,0,0,34.0,-85.0
2014,11,28,12,0,3,13.5,1.4,11,79.3,-57.45,6.17,189,2.3,0,0,0,0,34.0,-85.0
2014,12,28,12,0,3,13.5,8.5,8,79.3,-57.45,4.34,189,2.3,0,0,0,0,34.0,-85.0
2015,1,28,12,0,3,13.5,3.3,3,79.3,-57.45,0.49,189,2.3,0,0,0,0,34.0,-85.0
2015,2,28,12,0,3,13.5,8.5,8,79.3,-57.45,8.3,189,2.3,0,0,0,0,34.0,-85.0
2015,3,28,12,0,3,13.5,2.1,12,79.3,-57.45,4.66,189,2.3,0,0,0,0,34.0,-85.0
2015,5,28,12,0,3,13.5,0.0,20,79.3,-57.45,3.45,189,2.3,0,0,0,0,34.0,-85.0
2015,6,28,12,0,3,13.5,6.3,26,79.3,-57.45,9.47,189,2.3,0,0,0,0,34.0,-85.0
2015,7,28,12,0,3,13.5,7.3,27,79.3,-57.45,0.1,189,2.3,0,0,0,0,34.0,-85.0
2015,8,28,12,0,3,13.5,7.5,27,79.3,-57.45,1.55,189,2.3,0,0,0,0,34.0,-85.0
2015,9,28,12,0,3,13.5,1.6,21,79.3,-57.45,8.37,189,2.3,0,0,0,0,34.0,-85.0
2015,10,28,12,0,3,13.5,4.8,14,79.3,-57.45,4.43,189,2.3,0,0,0,0,34.0,-85.0
2015,11,28,12,0,3,13.5,1.4,11,79.3,-57.45,6.17,189,2.3,0,0,0,0,34.0,-85.0
2015,12,28,12,0,3,13.5,8.5,8,79.3,-57.45,4.34,189,2.3,0,0,0,0,34.0,-85.0
2016,1,28,12,0,3,13.5,3.3,3,79.3,-57.45,0.49,189,2.3,0,0,0,0,34.0,-85.0
2016,2,28,12,0,3,13.5,8.5,8,79.3,-57.45,8.3,189,2.3,0,0,0,0,34.0,-85.0
2016,3,28,12,0,3,13.5,2.1,12,79.3,-57.45,4.66,189,2.3,0,0,0,0,34.0,-85.0
2016,5,28,12,0,3,13.5,0.0,20,79.3,-57.45,3.45,189,2.3,0,0,0,0,34.0,-85.0
2016,6,28,12,0,3,13.5,6.3,26,79.3,-57.45,9.47,189,2.3,0,0,0,0,34.0,-85.0
2016,7,28,12,0,3,13.5,7.3,27,79.3,-57.45,0.1,189,2.3,0,0,0,0,34.0,-85.0
2016,8,28,12,0,3,13.5,7.5,27,79.3,-57.45,1.55,189,2.3,0,0,0,0,34.0,-85.0
2016,9,28,12,0,3,13.5,1.6,21,79.3,-57.45,8.37,189,2.3,0,0,0,0,34.0,-85.0
2016,10,28,12,0,3,13.5,4.8,14,79.3,-57.45,4.43,189,2.3,0,0,0,0,34.0,-85.0
2016,11,28,12,0,3,13.5,1.4,11,79.3,-57.45,6.17,189,2.3,0,0,0,0,34.0,-85.0
2016,12,28,12,0,3,13.5,8.5,8,79.3,-57.45,4.34,189,2.3,0,0,0,0,34.0,-85.0
2011,1,28,12,0,3,13.5,2.9,2,79.3,-57.45,4.77,189,2.3,0,0,0,0,34.0,-86.0
2011,2,28,12,0,3,13.5,8.6,8,79.3,-57.45,5.46,189,2.3,0,0,0,0,34.0,-86.0
2011,3,28,12,0,3,13.5,2.2,12,79.3,-57.45,4.81,189,2.3,0,0,0,0,34.0,-86.0
2011,4,28,12,0,3,13.5,8.0,18,79.3,-57.45,5.69,189,2.3,0,0,0,0,34.0,-86.0
2011,5,28,12,0,3,13.5,1.2,21,79.3,-57.45,4.86,189,2.3,0,0,0,0,34.0,-86.0
2011,6,28,12,0,3,13.5,7.2,27,79.3,-57.45,9.5,189,2.3,0,0,0,0,34.0,-86.0
2011,7,28,12,0,3,13.5,8.0,28,79.3,-57.45,8.42,189,2.3,0,0,0,0,34.0,-86.0
2011,8,28,12,0,3,13.5,7.1,27,79.3,-57.45,9.65,189,2.3,0,0,0,0,34.0,-86.0
2011,9,28,12,0,3,13.5,1.1,21,79.3,-57.45,5.54,189,2.3,0,0,0,0,34.0,-86.0
2011,10,28,12,0,3,13.5,5.4,15,79.3,-57.45,3.43,189,2.3,0,0,0,0,34.0,-86.0
2011,11,28,12,0,3,13.5,2.1,12,79.3,-57.45,2.65,189,2.3,0,0,0,0,34.0,-86.0
2011,12,28,12,0,3,13.5,8.2,8,79.3,-57.45,6.18,189,2.3,0,0,0,0,34.0,-86.0
2012,1,28,12,0,3,13.5,2.9,2,79.3,-57.45,4.77,189,2.3,0,0,0,0,34.0,-86.0
2012,2,28,12,0,3,13.5,8.6,8,79.3,-57.45,5.46,189,2.3,0,0,0,0,34.0,-86.0
2012,3,28,12,0,3,13.5,2.2,12,79.3,-57.45,4.81,189,2.3,0,0,0,0,34.0,-86.0
2012,4,28,12,0,3,13.5,8.0,18,79.3,-57.45,5.69,189,2.3,0,0,0,0,34.0,-86.0
2012,5,28,12,0,3,13.5,1.2,21,79.3,-57.45,4.86,189,2.3,0,0,0,0,34.0,-86.0
2012,6,28,12,0,3,13.5,7.2,27,79.3,-57.45,9.5,189,2.3,0,0,0,0,34.0,-86.0
2012,7,28,12,0,3,13.5,8.0,28,79.3,-57.45,8.42,189,2.3,0,0,0,0,34.0,-86.0
2012,8,28,12,0,3,13.5,7.1,27,79.3,-57.45,9.65,189,2.3,0,0,0,0,34.0,-86.0
2012,9,28,12,0,3,13.5,1.1,21,79.3,-57.45,5.54,189,2.3,0,0,0,0,34.0,-86.0
2012,10,28,12,0,3,13.5,5.4,15,79.3,-57.45,3.43,189,2.3,0,0,0,0,34.0,-86.0
2012,11,28,12,0,3,13.5,2.1,12,79.3,-57.45,2.65,189,2.3,0,0,0,0,34.0,-86.0
2012,12,28,12,0,3,13.5,8.2,8,79.3,-57.45,6.18,189,2.3,0,0,0,0,34.0,-86.0
2013,1,28,12,0,3,13.5,2.9,2,79.3,-57.45,4.77,189,2.3,0,0,0,0,34.0,-86.0
2013,2,28,12,0,3,13.5,8.6,8,79.3,-57.45,5.46,189,2.3,0,0,0,0,34.0,-86.0
2013,3,28,12,0,3,13.5,2.2,12,79.3,-57.45,4.81,189,2.3,0,0,0,0,34.0,-86.0
2013,4,28,12,0,3,13.5,8.0,18,79.3,-57.45,5.69,189,2.3,0,0,0,0,34.0,-86.0
2013,5,28,12,0,3,13.5,1.2,21,79.3,-57.45,4.86,189,2.3,0,0,0,0,34.0,-86.0
2013,6,28,12,0,3,13.5,7.2,27,79.3,-57.45,9.5,189,2.3,0,0,0,0,34.0,-86.0
2013,7,28,12,0,3,13.5,8.0,28,79.3,-57.45,8.42,189,2.3,0,0,0,0,34.0,-86.0
2013,8,28,12,0,3,13.5,7.1,27,79.3,-57.45,9.65,189,2.3,0,0,0,0,34.0,-86.0
2013,9,28,12,0,3,13.5,1.1,21,79.3,-57.45,5.54,189,2.3,0,0,0,0,34.0,-86.0
2013,10,28,12,0,3,13.5,5.4,15,79.3,-57.45,3.43,189,2.3,0,0,0,0,34.0,-86.0
2013,11,28,12,0,3,13.5,2.1,12,79.3,-57.45,2.65,189,2.3,0,0,0,0,34.0,-86.0
2013,12,28,12,0,3,13.5,8.2,8,79.3,-57.45,6.18,189,2.3,0,0,0,0,34.0,-86.0
2014,1,28,12,0,3,13.5,2.9,2,79.3,-57.45,4.77,189,2.3,0,0,0,0,34.0,-86.0
2014,2,28,12,0,3,13.5,8.6,8,79.3,-57.45,5.46,189,2.3,0,0,0,0,34.0,-86.0
2014,3,28,12,0,3,13.5,2.2,12,79.3,-57.45,4.81,189,2.3,0,0,0,0,34.0,-86.0
2014,4,28,12,0,3,13.5,8.0,18,79.3,-57.45,5.69,189,2.3,0,0,0,0,34.0,-86.0
2014,5,28,12,0,3,13.5,1.2,21,79.3,-57.45,4.86,189,2.3,0,0,0,0,34.0,-86.0
2014,6,28,12,0,3,13.5,7.2,27,79.3,-57.45,9.5,189,2.3,0,0,0,0,34.0,-86.0
2014,7,28,12,0,3,13.5,8.0,28,79.3,-57.45,8.42,189,2.3,0,0,0,0,34.0,-86.0
2014,8,28,12,0,3,13.5,7.1,27,79.3,-57.45,9.65,189,2.3,0,0,0,0,34.0,-86.0
2014,9,28,12,0,3,13.5,1.1,21,79.3,-57.45,5.54,189,2.3,0,0,0,0,34.0,-86.0
2014,10,28,12,0,3,13.5,5.4,15,79.3,-57.45,3.43,189,2.3,0,0,0,0,34.0,-86.0
2014,11,28,12,0,3,13.5,2.1,12,79.3,-57.45,2.65,189,2.3,0,0,0,0,34.0,-86.0
2014,12,28,12,0,3,13.5,8.2,8,79.3,-57.45,6.18,189,2.3,0,0,0,0,34.0,-86.0
2015,1,28,12,0,3,13.5,2.9,2,79.3,-57.45,4.77,189,2.3,0,0,0,0,34.0,-86.0
2015,2,28,12,0,3,13.5,8.6,8,79.3,-57.45,5.46,189,2.3,0,0,0,0,34.0,-86.0
2015,3,28,12,0,3,13.5,2.2,12,79.3,-57.45,4.81,189,2.3,0,0,0,0,34.0,-86.0
2015,4,28,12,0,3,13.5,8.0,18,79.3,-57.45,5.69,189,2.3,0,0,0,0,34.0,-86.0
2015,5,28,12,0,3,13.5,1.2,21,79.3,-57.45,4.86,189,2.3,0,0,0,0,34.0,-86.0
2015,6,28,12,0,3,13.5,7.2,27,79.3,-57.45,9.5,189,2.3,0,0,0,0,34.0,-86.0
2015,7,28,12,0,3,13.5,8.0,28,79.3,-57.45,8.42,189,2.3,0,0,0,0,34.0,-86.0
2015,8,28,12,0,3,13.5,7.1,27,79.3,-57.45,9.65,189,2.3,0,0,0,0,34.0,-86.0
2015,9,28,12,0,3,13.5,1.1,21,79.3,-57.45,5.54,189,2.3,0,0,0,0,34.0,-86.0
2015,10,28,12,0,3,13.5,5.4,15,79.3,-57.45,3.43,189,2.3,0,0,0,0,34.0,-86.0
2015,11,28,12,0,3,13.5,2.1,12,79.3,-57.45,2.65,189,2.3,0,0,0,0,34.0,-86.0
2015,12,28,12,0,3,13.5,8.2,8,79.3,-57.45,6.18,189,2.3,0,0,0,0,34.0,-86.0
2016,1,28,12,0,3,13.5,2.9,2,79.3,-57.45,4.77,189,2.3,0,0,0,0,34.0,-86.0
2016,2,28,12,0,3,13.5,8.6,8,79.3,-57.45,5.46,189,2.3,0,0,0,0,34.0,-86.0
2016,3,28,12,0,3,13.5,2.2,12,79.3,-57.45,4.81,189,2.3,0,0,0,0,34.0,-86.0
2016,4,28,12,0,3,13.5,8.0,18,79.3,-57.45,5.69,189,2.3,0,0,0,0,34.0,-86.0
2016,5,28,12,0,3,13.5,1.2,21,79.3,-57.45,4.86,189,2.3,0,0,0,0,34.0,-86.0
2016,6,28,12,0,3,13.5,7.2,27,79.3,-57.45,9.5,189,2.3,0,0,0,0,34.0,-86.0
2016,7,28,12,0,3,13.5,8.0,28,79.3,-57.45,8.42,189,2.3,0,0,0,0,34.0,-86.0
2016,8,28,12,0,3,13.5,7.1,27,79.3,-57.45,9.65,189,2.3,0,0,0,0,34.0,-86.0
2016,9,28,12,0,3,13.5,1.1,21,79.3,-57.45,5.54,189,2.3,0,0,0,0,34.0,-86.0
2016,10,28,12,0,3,13.5,5.4,15,79.3,-57.45,3.43,189,2.3,0,0,0,0,34.0,-86.0
2016,11,28,12,0,3,13.5,2.1,12,79.3,-57.45,2.65,189,2.3,0,0,0,0,34.0,-86.0
2016,12,28,12,0,3,13.5,8.2,8,79.3,-57.45,6.18,189,2.3,0,0,0,0,34.0,-86.0
2011,1,28,12,0,3,13.5,3.0,3,79.3,-58.45,0.86,189,2.3,0,0,0,0,35.0,-85.0
2011,2,28,12,0,3,13.5,8.8,8,79.3,-58.45,5.72,189,2.3,0,0,0,0,35.0,-85.0
2011,3,28,12,0,3,13.5,2.1,12,79.3,-58.45,9.89,189,2.3,0,0,0,0,35.0,-85.0
2011,4,28,12,0,3,13.5,7.9,17,79.3,-58.45,2.45,189,2.3,0,0,0,0,35.0,-85.0
2011,5,28,12,0,3,13.5,0.8,20,79.3,-58.45,4.12,189,2.3,0,0,0,0,35.0,-85.0
2011,6,28,12,0,3,13.5,6.7,26,79.3,-58.45,0.03,189,2.3,0,0,0,0,35.0,-85.0
2011,7,28,12,0,3,13.5,8.3,28,79.3,-58.45,9.83,189,2.3,0,0,0,0,35.0,-85.0
2011,8,28,12,0,3,13.5,8.5,28,79.3,-58.45,0.03,189,2.3,0,0,0,0,35.0,-85.0
2011,9,28,12,0,3,13.5,1.6,21,79.3,-58.45,7.57,189,2.3,0,0,0,0,35.0,-85.0
2011,10,28,12,0,3,13.5,5.3,15,79.3,-58.45,6.87,189,2.3,0,0,0,0,35.0,-85.0
2011,11,28,12,0,3,13.5,1.5,11,79.3,-58.45,0.67,189,2.3,0,0,0,0,35.0,-85.0
2011,12,28,12,0,3,13.5,8.1,8,79.3,-58.45,6.58,189,2.3,0,0,0,0,35.0,-85.0
2012,1,28,12,0,3,13.5,3.0,3,79.3,-58.45,0.86,189,2.3,0,0,0,0,35.0,-85.0
2012,2,28,12,0,3,13.5,8.8,8,79.3,-58.45,5.72,189,2.3,0,0,0,0,35.0,-85.0
2012,3,28,12,0,3,13.5,2.1,12,79.3,-58.45,9.89,189,2.3,0,0,0,0,35.0,-85.0
2012,4,28,12,0,3,13.5,7.9,17,79.3,-58.45,2.45,189,2.3,0,0,0,0,35.0,-85.0
2012,5,28,12,0,3,13.5,0.8,20,79.3,-58.45,4.12,189,2.3,0,0,0,0,35.0,-85.0
2012,6,28,12,0,3,13.5,6.7,26,79.3,-58.45,0.03,189,2.3,0,0,0,0,35.0,-85.0
2012,7,28,12,0,3,13.5,8.3,28,79.3,-58.45,9.83,189,2.3,0,0,0,0,35.0,-85.0
2012,8,28,12,0,3,13.5,8.5,28,79.3,-58.45,0.03,189,2.3,0,0,0,0,35.0,-85.0
2012,9,28,12,0,3,13.5,1.6,21,79.3,-58.45,7.57,189,2.3,0,0,0,0,35.0,-85.0
2012,10,28,12,0,3,13.5,5.3,15,79.3,-58.45,6.87,189,2.3,0,0,0,0,35.0,-85.0
2012,11,28,12,0,3,13.5,1.5,11,79.3,-58.45,0.67,189,2.3,0,0,0,0,35.0,-85.0
2012,12,28,12,0,3,13.5,8.1,8,79.3,-58.45,6.58,189,2.3,0,0,0,0,35.0,-85.0
2013,1,28,12,0,3,13.5,3.0,3,79.3,-58.45,0.86,189,2.3,0,0,0,0,35.0,-85.0
2013,2,28,12,0,3,13.5,8.8,8,79.3,-58.45,5.72,189,2.3,0,0,0,0,35.0,-85.0
2013,3,28,12,0,3,13.5,2.1,12,79.3,-58.45,9.89,189,2.3,0,0,0,0,35.0,-85.0
2013,4,28,12,0,3,13.5,7.9,17,79.3,-58.45,2.45,189,2.3,0,0,0,0,35.0,-85.0
2013,5,28,12,0,3,13.5,0.8,20,79.3,-58.45,4.12,189,2.3,0,0,0,0,35.0,-85.0
2013,6,28,12,0,3,13.5,6.7,26,79.3,-58.45,0.03,189,2.3,0,0,0,0,35.0,-85.0
2013,7,28,12,0,3,13.5,8.3,28,79.3,-58.45,9.83,189,2.3,0,0,0,0,35.0,-85.0
2013,8,28,12,0,3,13.5,8.5,28,79.3,-58.45,0.03,189,2.3,0,0,0,0,35.0,-85.0
2013,9,28,12,0,3,13.5,1.6,21,79.3,-58.45,7.57,189,2.3,0,0,0,0,35.0,-85.0
2013,10,28,12,0,3,13.5,5.3,15,79.3,-58.45,6.87,189,2.3,0,0,0,0,35.0,-85.0
2013,11,28,12,0,3,13.5,1.5,11,79.3,-58.45,0.67,189,2.3,0,0,0,0,35.0,-85.0
2013,12,28,12,0,3,13.5,8.1,8,79.3,-58.45,6.58,189,2.3,0,0,0,0,35.0,-85.0
2014,1,28,12,0,3,13.5,3.0,3,79.3,-58.45,0.86,189,2.3,0,0,0,0,35.0,-85.0
2014,2,28,12,0,3,13.5,8.8,8,79.3,-58.45,5.72,189,2.3,0,0,0,0,35.0,-85.0
2014,3,28,12,0,3,13.5,2.1,12,79.3,-58.45,9.89,189,2.3,0,0,0,0,35.0,-85.0
2014,4,28,12,0,3,13.5,7.9,17,79.3,-58.45,2.45,189,2.3,0,0,0,0,35.0,-85.0
2014,5,28,12,0,3,13.5,0.8,20,79.3,-58.45,4.12,189,2.3,0,0,0,0,35.0,-85.0
2014,6,28,12,0,3,13.5,6.7,26,79.3,-58.45,0.03,189,2.3,0,0,0,0,35.0,-85.0
2014,7,28,12,0,3,13.5,8.3,28,79.3,-58.45,9.83,189,2.3,0,0,0,0,35.0,-85.0
2014,8,28,12,0,3,13.5,8.5,28,79.3,-58.45,0.03,189,2.3,0,0,0,0,35.0,-85.0
2014,9,28,12,0,3,13.5,1.6,21,79.3,-58.45,7.57,189,2.3,0,0,0,0,35.0,-85.0
2014,10,28,12,0,3,13.5,5.3,15,79.3,-58.45,6.87,189,2.3,0,0,0,0,35.0,-85.0
2014,11,28,12,0,3,13.5,1.5,11,79.3,-58.45,0.67,189,2.3,0,0,0,0,35.0,-85.0
2014,12,28,12,0,3,13.5,8.1,8,79.3,-58.45,6.58,189,2.3,0,0,0,0,35.0,-85.0
2015,1,28,12,0,3,13.5,3.0,3,79.3,-58.45,0.86,189,2.3,0,0,0,0,35.0,-85.0
2015,2,28,12,0,3,13.5,8.8,8,79.3,-58.45,5.72,189,2.3,0,0,0,0,35.0,-85.0
2015,3,28,12,0,3,13.5,2.1,12,79.3,-58.45,9.89,189,2.3,0,0,0,0,35.0,-85.0
2015,4,28,12,0,3,13.5,7.9,17,79.3,-58.45,2.45,189,2.3,0,0,0,0,35.0,-85.0
2015,5,28,12,0,3,13.5,0.8,20,79.3,-58.45,4.12,189,2.3,0,0,0,0,35.0,-85.0
2015,6,28,12,0,3,13.5,6.7,26,79.3,-58.45,0.03,189,2.3,0,0,0,0,35.0,-85.0
2015,7,28,12,0,3,13.5,8.3,28,79.3,-58.45,9.83,189,2.3,0,0,0,0,35.0,-85.0
2015,8,28,12,0,3,13.5,8.5,28,79.3,-58.45,0.03,189,2.3,0,0,0,0,35.0,-85.0
2015,9,28,12,0,3,13.5,1.6,21,79.3,-58.45,7.57,189,2.3,0,0,0,0,35.0,-85.0
2015,10,28,12,0,3,13.5,5.3,15,79.3,-58.45,6.87,189,2.3,0,0,0,0,35.0,-85.0
2015,11,28,12,0,3,13.5,1.5,11,79.3,-58.45,0.67,189,2.3,0,0,0,0,35.0,-85.0
2015,12,28,12,0,3,13.5,8.1,8,79.3,-58.45,6.58,189,2.3,0,0,0,0,35.0,-85.0
2016,1,28,12,0,3,13.5,3.0,3,79.3,-58.45,0.86,189,2.3,0,0,0,0,35.0,-85.0
2016,2,28,12,0,3,13.5,8.8,8,79.3,-58.45,5.72,189,2.3,0,0,0,0,35.0,-85.0
2016,3,28,12,0,3,13.5,2.1,12,79.3,-58.45,9.89,189,2.3,0,0,0,0,35.0,-85.0
2016,4,28,12,0,3,13.5,7.9,17,79.3,-58.45,2.45,189,2.3,0,0,0,0,35.0,-85.0
2016,5,28,12,0,3,13.5,0.8,20,79.3,-58.45,4.12,189,2.3,0,0,0,0,35.0,-85.0
2016,6,28,12,0,3,13.5,6.7,26,79.3,-58.45,0.03,189,2.3,0,0,0,0,35.0,-85.0
2016,7,28,12,0,3,13.5,8.3,28,79.3,-58.45,9.83,189,2.3,0,0,0,0,35.0,-85.0
2016,8,28,12,0,3,13.5,8.5,28,79.3,-58.45,0.03,189,2.3,0,0,0,0,35.0,-85.0
2016,9,28,12,0,3,13.5,1.6,21,79.3,-58.45,7.57,189,2.3,0,0,0,0,35.0,-85.0
2016,10,28,12,0,3,13.5,5.3,15,79.3,-58.45,6.87,189,2.3,0,0,0,0,35.0,-85.0
2016,11,28,12,0,3,13.5,1.5,11,79.3,-58.45,0.67,189,2.3,0,0,0,0,35.0,-85.0
2016,12,28,12,0,3,13.5,8.1,8,79.3,-58.45,6.58,189,2.3,0,0,0,0,35.0,-85.0
2011,1,28,12,0,3,13.5,0.3,0,79.3,-58.45,9.43,189,2.3,0,0,0,0,35.0,-85.0
2011,2,28,12,0,3,13.5,5.5,5,79.3,-58.45,3.06,189,2.3,0,0,0,0,35.0,-85.0
2011,3,28,12,0,3,13.5,9.1,9,79.3,-58.45,5.27,189,2.3,0,0,0,0,35.0,-85.0
2011,4,28,12,0,3,13.5,5.0,15,79.3,-58.45,9.65,189,2.3,0,0,0,0,35.0,-85.0
2011,5,28,12,0,3,13.5,7.7,17,79.3,-58.45,8.02,189,2.3,0,0,0,0,35.0,-85.0
2011,6,28,12,0,3,13.5,2.9,22,79.3,-58.45,9.4,189,2.3,0,0,0,0,35.0,-85.0
2011,7,28,12,0,3,13.5,5.1,25,79.3,-58.45,3.41,189,2.3,0,0,0,0,35.0,-85.0
2011,8,28,12,0,3,13.5,4.0,24,79.3,-58.45,2.7,189,2.3,0,0,0,0,35.0,-85.0
2011,9,28,12,0,3,13.5,8.3,18,79.3,-58.45,9.36,189,2.3,0,0,0,0,35.0,-85.0
2011,10,28,12,0,3,13.5,2.7,12,79.3,-58.45,7.62,189,2.3,0,0,0,0,35.0,-85.0
2011,11,28,12,0,3,13.5,9.8,9,79.3,-58.45,1.65,189,2.3,0,0,0,0,35.0,-85.0
2011,12,28,12,0,3,13.5,6.2,6,79.3,-58.45,5.06,189,2.3,0,0,0,0,35.0,-85.0
2012,1,28,12,0,3,13.5,0.3,0,79.3,-58.45,9.43,189,2.3,0,0,0,0,35.0,-85.0
2012,2,28,12,0,3,13.5,5.5,5,79.3,-58.45,3.06,189,2.3,0,0,0,0,35.0,-85.0
2012,3,28,12,0,3,13.5,9.1,9,79.3,-58.45,5.27,189,2.3,0,0,0,0,35.0,-85.0
2012,4,28,12,0,3,13.5,5.0,15,79.3,-58.45,9.65,189,2.3,0,0,0,0,35.0,-85.0
2012,5,28,12,0,3,13.5,7.7,17,79.3,-58.45,8.02,189,2.3,0,0,0,0,35.0,-85.0
2012,6,28,12,0,3,13.5,2.9,22,79.3,-58.45,9.4,189,2.3,0,0,0,0,35.0,-85.0
2012,7,28,12,0,3,13.5,5.1,25,79.3,-58.45,3.41,189,2.3,0,0,0,0,35.0,-85.0
2012,8,28,12,0,3,13.5,4.0,24,79.3,-58.45,2.7,189,2.3,0,0,0,0,35.0,-85.0
2012,9,28,12,0,3,13.5,8.3,18,79.3,-58.45,9.36,189,2.3,0,0,0,0,35.0,-85.0
2012,10,28,12,0,3,13.5,2.7,12,79.3,-58.45,7.62,189,2.3,0,0,0,0,35.0,-85.0
2012,11,28,12,0,3,13.5,9.8,9,79.3,-58.45,1.65,189,2.3,0,0,0,0,35.0,-85.0
2012,12,28,12,0,3,13.5,6.2,6,79.3,-58.45,5.06,189,2.3,0,0,0,0,35.0,-85.0
2013,1,28,12,0,3,13.5,0.3,0,79.3,-58.45,9.43,189,2.3,0,0,0,0,35.0,-85.0
2013,2,28,12,0,3,13.5,5.5,5,79.3,-58.45,3.06,189,2.3,0,0,0,0,35.0,-85.0
2013,3,28,12,0,3,13.5,9.1,9,79.3,-58.45,5.27,189,2.3,0,0,0,0,35.0,-85.0
2013,4,28,12,0,3,13.5,5.0,15,79.3,-58.45,9.65,189,2.3,0,0,0,0,35.0,-85.0
2013,5,28,12,0,3,13.5,7.7,17,79.3,-58.45,8.02,189,2.3,0,0,0,0,35.0,-85.0
2013,6,28,12,0,3,13.5,2.9,22,79.3,-58.45,9.4,189,2.3,0,0,0,0,35.0,-85.0
2013,7,28,12,0,3,13.5,5.1,25,79.3,-58.45,3.41,189,2.3,0,0,0,0,35.0,-85.0
2013,8,28,12,0,3,13.5,4.0,24,79.3,-58.45,2.7,189,2.3,0,0,0,0,35.0,-85.0
2013,9,28,12,0,3,13.5,8.3,18,79.3,-58.45,9.36,189,2.3,0,0,0,0,35.0,-85.0
2013,10,28,12,0,3,13.5,2.7,12,79.3,-58.45,7.62,189,2.3,0,0,0,0,35.0,-85.0
2013,11,28,12,0,3,13.5,9.8,9,79.3,-58.45,1.65,189,2.3,0,0,0,0,35.0,-85.0
2013,12,28,12,0,3,13.5,6.2,6,79.3,-58.45,5.06,189,2.3,0,0,0,0,35.0,-85.0
2014,1,28,12,0,3,13.5,0.3,0,79.3,-58.45,9.43,189,2.3,0,0,0,0,35.0,-85.0
2014,2,28,12,0,3,13.5,5.5,5,79.3,-58.45,3.06,189,2.3,0,0,0,0,35.0,-85.0
2014,3,28,12,0,3,13.5,9.1,9,79.3,-58.45,5.27,189,2.3,0,0,0,0,35.0,-85.0
2014,4,28,12,0,3,13.5,5.0,15,79.3,-58.45,9.65,189,2.3,0,0,0,0,35.0,-85.0
2014,5,28,12,0,3,13.5,7.7,17,79.3,-58.45,8.02,189,2.3,0,0,0,0,35.0,-85.0
2014,6,28,12,0,3,13.5,2.9,22,79.3,-58.45,9.4,189,2.3,0,0,0,0,35.0,-85.0
2014,7,28,12,0,3,13.5,5.1,25,79.3,-58.45,3.41,189,2.3,0,0,0,0,35.0,-85.0
2014,8,28,12,0,3,13.5,4.0,24,79.3,-58.45,2.7,189,2.3,0,0,0,0,35.0,-85.0
2014,9,28,12,0,3,13.5,8.3,18,79.3,-58.45,9.36,189,2.3,0,0,0,0,35.0,-85.0
2014,10,28,12,0,3,13.5,2.7,12,79.3,-58.45,7.62,189,2.3,0,0,0,0,35.0,-85.0
2014,11,28,12,0,3,13.5,9.8,9,79.3,-58.45,1.65,189,2.3,0,0,0,0,35.0,-85.0
2014,12,28,12,0,3,13.5,6.2,6,79.3,-58.45,5.06,189,2.3,0,0,0,0,35.0,-85.0
2015,1,28,12,0,3,13.5,0.3,0,79.3,-58.45,9.43,189,2.3,0,0,0,0,35.0,-85.0
2015,2,28,12,0,3,13.5,5.5,5,79.3,-58.45,3.06,189,2.3,0,0,0,0,35.0,-85.0
2015,3,28,12,0,3,13.5,9.1,9,79.3,-58.45,5.27,189,2.3,0,0,0,0,35.0,-85.0
2015,4,28,12,0,3,13.5,5.0,15,79.3,-58.45,9.65,189,2.3,0,0,0,0,35.0,-85.0
2015,5,28,12,0,3,13.5,7.7,17,79.3,-58.45,8.02,189,2.3,0,0,0,0,35.0,-85.0
2015,6,28,12,0,3,13.5,2.9,22,79.3,-58.45,9.4,189,2.3,0,0,0,0,35.0,-85.0
2015,7,28,12,0,3,13.5,5.1,25,79.3,-58.45,3.41,189,2.3,0,0,0,0,35.0,-85.0
2015,8,28,12,0,3,13.5,4.0,24,79.3,-58.45,2.7,189,2.3,0,0,0,0,35.0,-85.0
2015,9,28,12,0,3,13.5,8.3,18,79.3,-58.45,9.36,189,2.3,0,0,0,0,35.0,-85.0
2015,10,28,12,0,3,13.5,2.7,12,79.3,-58.45,7.62,189,2.3,0,0,0,0,35.0,-85.0
2015,11,28,12,0,3,13.5,9.8,9,79.3,-58.45,1.65,189,2.3,0,0,0,0,35.0,-85.0
2015,12,28,12,0,3,13.5,6.2,6,79.3,-58.45,5.06,189,2.3,0,0,0,0,35.0,-85.0
2016,1,28,12,0,3,13.5,0.3,0,79.3,-58.45,9.43,189,2.3,0,0,0,0,35.0,-85.0
2016,2,28,12,0,3,13.5,5.5,5,79.3,-58.45,3.06,189,2.3,0,0,0,0,35.0,-85.0
2016,3,28,12,0,3,13.5,9.1,9,79.3,-58.45,5.27,189,2.3,0,0,0,0,35.0,-85.0
2016,4,28,12,0,3,13.5,5.0,15,79.3,-58.45,9.65,189,2.3,0,0,0,0,35.0,-85.0
2016,5,28,12,0,3,13.5,7.7,17,79.3,-58.45,8.02,189,2.3,0,0,0,0,35.0,-85.0
